"NS_ETAB_ID","CO_ETUDE_ID","TE_LM","CO_VALEUR","DT_DEBUT","DT_FIN","SW_LM_1","SW_LM_2","SW_LM_3","SW_LM_1_OBG","SW_LM_2_OBG","SW_LM_3_OBG"
3107,GT33L,Italien,IT,2018-10-01,9999-12-31,N,N,O,N,N,N
3107,GT33L,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
3107,GT33M,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
3107,GT33M,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
3107,GT33M,Italien,IT,2018-09-01,2018-09-30,N,N,O,N,N,N
3107,GT33M,Italien,IT,2018-10-01,9999-12-31,N,N,O,N,N,N
3107,GT33M,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
3107,GT33P,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
3107,GT33P,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
3107,GT33P,Italien,IT,2018-09-01,2018-09-30,N,N,O,N,N,N
3107,GT33P,Italien,IT,2018-10-01,9999-12-31,N,N,O,N,N,N
3107,GT33P,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
3107,GT33S,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
3107,GT33S,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
3107,GT33S,Italien,IT,2018-09-01,2018-09-30,N,N,O,N,N,N
3107,GT33S,Italien,IT,2018-10-01,9999-12-31,N,N,O,N,N,N
3107,GT33S,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
3107,PC4  ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,PC4  ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,PC4  ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,PC5  ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
3107,PC5  ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
3107,PC5  ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
3107,PC6  ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
3107,PC6  ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
3107,PC6  ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
3107,PQ2CC,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
3107,PQ2CC,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
3107,PQ2CC,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
3107,PQ21 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,PQ21 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,PQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,PQ22 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,PQ22 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,PQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,PQ31 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,PQ31 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,PQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,PQ32 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,PQ32 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,PQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,PQ33B,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,PQ33B,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,PQ33B,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,TQ21 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,TQ21 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,TQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,TQ22 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,TQ22 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,TQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,TQ31 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,TQ31 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,TQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,TQ32 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,TQ32 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,TQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,TQ33 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,TQ33 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,TQ33 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3107,TT21 ,Anglais,EN,2017-09-01,9999-12-31,O,O,N,N,N,N
3107,TT21 ,Néerlandais,NL,2017-09-01,9999-12-31,O,O,N,N,N,N
3107,TT22 ,Anglais,EN,2017-09-01,9999-12-31,O,O,N,N,N,N
3107,TT22 ,Néerlandais,NL,2017-09-01,9999-12-31,O,O,N,N,N,N
3107,TT31 ,Anglais,EN,2017-09-01,9999-12-31,O,O,N,N,N,N
3107,TT31 ,Néerlandais,NL,2017-09-01,9999-12-31,O,O,N,N,N,N
3107,TT32 ,Anglais,EN,2017-09-01,9999-12-31,O,O,N,N,N,N
3107,TT32 ,Néerlandais,NL,2017-09-01,9999-12-31,O,O,N,N,N,N
3117,DASPA,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3117,GT11C,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,GT11C,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,GT11D,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,GT11D,Néerlandais,NL,2016-09-01,9999-12-31,O,N,N,N,N,N
3117,GT11S,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,GT11S,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,GT12C,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,GT12C,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,GT12S,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,GT12S,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,GT2D ,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,GT21 ,Anglais,EN,2014-09-01,2017-08-31,N,O,N,N,N,N
3117,GT21 ,Anglais,EN,2017-09-01,9999-12-31,O,O,N,N,N,N
3117,GT21 ,Néerlandais,NL,2014-09-01,2017-08-31,N,O,N,N,N,N
3117,GT21 ,Néerlandais,NL,2017-09-01,9999-12-31,O,O,N,N,N,N
3117,GT22 ,Anglais,EN,2014-09-01,2017-08-31,N,O,N,N,N,N
3117,GT22 ,Anglais,EN,2017-09-01,9999-12-31,O,O,N,N,N,N
3117,GT22 ,Néerlandais,NL,2014-09-01,2017-08-31,N,O,N,N,N,N
3117,GT22 ,Néerlandais,NL,2017-09-01,9999-12-31,O,O,N,N,N,N
3117,GT31 ,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
3117,GT31 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
3117,GT31 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
3117,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
3117,GT32 ,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
3117,GT32 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
3117,GT32 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
3117,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
3117,GT33L,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
3117,GT33L,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
3117,GT33L,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
3117,GT33L,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
3117,GT33M,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
3117,GT33M,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
3117,GT33M,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
3117,GT33M,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
3117,GT33P,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
3117,GT33P,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
3117,GT33P,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
3117,GT33P,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
3117,GT33S,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
3117,GT33S,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
3117,GT33S,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
3117,GT33S,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
3117,PC4  ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3117,PC4  ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3117,PC4  ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3117,PC5  ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
3117,PC5  ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
3117,PC5  ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
3117,PC6  ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
3117,PC6  ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
3117,PC6  ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
3117,PQ2CC,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
3117,PQ2CC,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
3117,PQ2CC,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
3117,PQ21 ,Allemand,DE,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,PQ21 ,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,PQ21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,PQ22 ,Allemand,DE,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,PQ22 ,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,PQ22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,PQ31 ,Allemand,DE,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,PQ31 ,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,PQ31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,PQ32 ,Allemand,DE,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,PQ32 ,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,PQ32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,PQ33B,Allemand,DE,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,PQ33B,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,PQ33B,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
3117,TT21 ,Anglais,EN,2017-09-01,9999-12-31,O,O,N,N,N,N
3117,TT21 ,Néerlandais,NL,2017-09-01,9999-12-31,O,O,N,N,N,N
3117,TT22 ,Anglais,EN,2017-09-01,9999-12-31,O,O,N,N,N,N
3117,TT22 ,Néerlandais,NL,2017-09-01,9999-12-31,O,O,N,N,N,N
3117,TT31 ,Anglais,EN,2016-09-01,9999-12-31,O,O,N,N,N,N
3117,TT31 ,Néerlandais,NL,2016-09-01,9999-12-31,O,O,N,N,N,N
3117,TT32 ,Anglais,EN,2016-09-01,9999-12-31,O,O,N,N,N,N
3117,TT32 ,Néerlandais,NL,2016-09-01,9999-12-31,O,O,N,N,N,N
3120,GT21 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
3120,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
3120,GT22 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
3120,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
3120,GT31 ,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
3120,GT31 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
3120,GT31 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
3120,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
3120,GT32 ,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
3120,GT32 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
3120,GT32 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
3120,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
3120,PC4  ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PC4  ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PC4  ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PC4C ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PC4C ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PC4C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PC5  ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
3120,PC5  ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
3120,PC5  ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
3120,PC5C ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
3120,PC5C ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
3120,PC5C ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
3120,PC6  ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
3120,PC6  ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
3120,PC6  ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
3120,PC6C ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
3120,PC6C ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
3120,PC6C ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
3120,PQD2C,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
3120,PQD2C,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
3120,PQD2C,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
3120,PQI24,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQI24,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQI24,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQI3 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQI3 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQI3 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQI34,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQI34,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQI34,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQI4 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQI4 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQI4 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQSC ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQSC ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQSC ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQS1 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQS1 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQS1 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQS2 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQS2 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQS2 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQS3 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQS3 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQS3 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQ2CC,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
3120,PQ2CC,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
3120,PQ2CC,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
3120,PQ21 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQ21 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQ22 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQ22 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQ3C ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQ3C ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQ31 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQ31 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQ32 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQ32 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQ33B,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQ33B,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQ33B,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQ33C,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQ33C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,PQ33C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,TQ21 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,TQ21 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,TQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,TQ22 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,TQ22 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,TQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,TQ22R,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,TQ22R,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,TQ22R,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,TQ3C ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,TQ3C ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,TQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,TQ31 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,TQ31 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,TQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,TQ32 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,TQ32 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,TQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,TQ33 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,TQ33 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,TQ33 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3120,TT21 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
3120,TT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
3120,TT22 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
3120,TT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
3120,TT31 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
3120,TT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
3120,TT32 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
3120,TT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
3121,GT11C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3121,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3121,GT11D,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3121,GT11D,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3121,GT12C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3121,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3121,GT12S,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3121,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3121,GT2D ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
3121,GT2D ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
3131,GT11C,Anglais,EN,2011-09-01,2013-08-31,O,N,N,N,N,N
3131,GT11C,Anglais,EN,2013-09-01,9999-12-31,O,N,N,N,N,N
3131,GT11C,Néerlandais,NL,2011-09-01,2013-08-31,O,N,N,N,N,N
3131,GT11C,Néerlandais,NL,2013-09-01,9999-12-31,O,N,N,N,N,N
3131,GT11D,Anglais,EN,2013-09-01,9999-12-31,O,N,N,N,N,N
3131,GT11D,Néerlandais,NL,2011-09-01,2013-08-31,O,N,N,N,N,N
3131,GT11D,Néerlandais,NL,2013-09-01,9999-12-31,O,N,N,N,N,N
3131,GT11S,Anglais,EN,2011-09-01,2013-08-31,O,N,N,N,N,N
3131,GT11S,Anglais,EN,2013-09-01,9999-12-31,O,N,N,N,N,N
3131,GT11S,Néerlandais,NL,2011-09-01,2013-08-31,O,N,N,N,N,N
3131,GT11S,Néerlandais,NL,2013-09-01,9999-12-31,O,N,N,N,N,N
3131,GT12C,Anglais,EN,2011-09-01,2013-08-31,O,N,N,N,N,N
3131,GT12C,Anglais,EN,2013-09-01,9999-12-31,O,N,N,N,N,N
3131,GT12C,Néerlandais,NL,2011-09-01,2013-08-31,O,N,N,N,N,N
3131,GT12C,Néerlandais,NL,2013-09-01,9999-12-31,O,N,N,N,N,N
3131,GT12S,Anglais,EN,2011-09-01,2013-08-31,O,N,N,N,N,N
3131,GT12S,Anglais,EN,2013-09-01,9999-12-31,O,N,N,N,N,N
3131,GT12S,Néerlandais,NL,2011-09-01,2013-08-31,O,N,N,N,N,N
3131,GT12S,Néerlandais,NL,2013-09-01,9999-12-31,O,N,N,N,N,N
3131,GT2D ,Anglais,EN,2013-09-01,9999-12-31,O,N,N,N,N,N
3131,GT2D ,Néerlandais,NL,2011-09-01,2013-08-31,O,N,N,N,N,N
3131,GT2D ,Néerlandais,NL,2013-09-01,9999-12-31,O,N,N,N,N,N
3131,GT21 ,Anglais,EN,2014-09-01,2017-08-31,N,O,N,N,N,N
3131,GT21 ,Anglais,EN,2017-09-01,9999-12-31,O,O,N,N,N,N
3131,GT21 ,Néerlandais,NL,2014-09-01,2017-08-31,N,O,N,N,N,N
3131,GT21 ,Néerlandais,NL,2017-09-01,9999-12-31,O,O,N,N,N,N
3131,GT22 ,Anglais,EN,2014-09-01,2017-08-31,N,O,N,N,N,N
3131,GT22 ,Anglais,EN,2017-09-01,9999-12-31,O,O,N,N,N,N
3131,GT22 ,Néerlandais,NL,2014-09-01,2017-08-31,N,O,N,N,N,N
3131,GT22 ,Néerlandais,NL,2017-09-01,9999-12-31,O,O,N,N,N,N
3131,GT31 ,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
3131,GT31 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
3131,GT31 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
3131,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
3131,GT32 ,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
3131,GT32 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
3131,GT32 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
3131,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
3131,GT33L,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
3131,GT33L,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
3131,GT33L,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
3131,GT33L,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
3131,GT33M,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
3131,GT33M,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
3131,GT33M,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
3131,GT33M,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
3131,GT33P,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
3131,GT33P,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
3131,GT33P,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
3131,GT33P,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
3131,GT33S,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
