ACTE_OBJ_ID,ACTE_BRA,ACTE_NOM,ACTE_PER,UNIE_OBJ_ID
19802,4,AUTONOMIE,24,16485
19802,4,AUTONOMIE,24,13731
19802,4,AUTONOMIE,24,13021
19802,4,AUTONOMIE,24,13154
19802,4,AUTONOMIE,24,13251
19802,4,AUTONOMIE,24,13223
19802,4,AUTONOMIE,24,13173
19802,4,AUTONOMIE,24,13153
19802,4,AUTONOMIE,24,13039
19802,4,AUTONOMIE,24,13022
19802,4,AUTONOMIE,24,35675
19802,4,AUTONOMIE,24,35350
19802,4,AUTONOMIE,24,33113
19802,4,AUTONOMIE,24,34428
19802,4,AUTONOMIE,24,34476
19802,4,AUTONOMIE,24,33973
19802,4,AUTONOMIE,24,33111
19802,4,AUTONOMIE,24,33108
19802,4,AUTONOMIE,24,35232
19802,4,AUTONOMIE,24,35298
19802,4,AUTONOMIE,24,35284
19802,4,AUTONOMIE,24,35281
19802,4,AUTONOMIE,24,35276
19802,4,AUTONOMIE,24,35270
19802,4,AUTONOMIE,24,18022
19802,4,AUTONOMIE,24,18868
19802,4,AUTONOMIE,24,19011
19802,4,AUTONOMIE,24,19166
19802,4,AUTONOMIE,24,19106
19802,4,AUTONOMIE,24,19013
19802,4,AUTONOMIE,24,19009
19802,4,AUTONOMIE,24,19008
19802,4,AUTONOMIE,24,19006
19802,4,AUTONOMIE,24,17902
19802,4,AUTONOMIE,24,17912
19802,4,AUTONOMIE,24,18328
19802,4,AUTONOMIE,24,18294
19802,4,AUTONOMIE,24,18293
19802,4,AUTONOMIE,24,18240
19802,4,AUTONOMIE,24,35434
19802,4,AUTONOMIE,24,35403
19803,1,"LEGISLATION APPL A LA CHASSE",20,11531
19804,2,"LEGISLATION APPL A LA PECHE",8,11531
19805,3,"LEGISLATION APPL A LA CONSERV DE LA NATURE",20,11531
19806,1,"ECONOMIE FORESTIERE",16,11532
19807,2,"TECHNOLOGIE BOIS",16,11532
19808,3,"LABO DE FILIERE FORET - BOIS",16,11532
19809,1,"PRESTATION ETUDIANT (STAGE)",80,11533
19809,1,"PRESTATION ETUDIANT (STAGE)",80,18114
19809,1,"PRESTATION ETUDIANT (STAGE)",80,18164
19809,1,"PRESTATION ETUDIANT (STAGE)",80,18220
19809,1,"PRESTATION ETUDIANT (STAGE)",80,37266
19809,1,"PRESTATION ETUDIANT (STAGE)",80,13752
19809,1,"PRESTATION ETUDIANT (STAGE)",80,11789
19809,1,"PRESTATION ETUDIANT (STAGE)",80,12489
19809,1,"PRESTATION ETUDIANT (STAGE)",80,12643
19809,1,"PRESTATION ETUDIANT (STAGE)",80,12641
19809,1,"PRESTATION ETUDIANT (STAGE)",80,11725
19809,1,"PRESTATION ETUDIANT (STAGE)",80,16529
19809,1,"PRESTATION ETUDIANT (STAGE)",80,17178
19809,1,"PRESTATION ETUDIANT (STAGE)",80,17876
19809,1,"PRESTATION ETUDIANT (STAGE)",80,13756
19810,2,"ENCADREMENT STAGE AGENT TECHNIQUE DE LA NATURE ET DES FORETS",20,11533
19811,1,"REGLEMENTATION SUR LA CHASSE ET CONSERVATION DE LA NATURE",12,11534
19812,2,"ESPECES GIBIER, NON GIBIER, CHIEN DE CHASSE ET GEST CYNEGET",27,11534
19813,3,"ARMES, SECURITE ET ETHIQUE DE LA CHASSE",9,11534
19814,1,"AQUARIOLOGIE : ECOLOGIE",24,11535
19815,2,"AQUARIOLOGIE : THEORIE",72,11535
19816,3,"AQUARIOLOGIE : PRATIQUE",32,11535
19817,2,"ENCADREMENT:PREPARATION DE E.I.DE LA SECTION:AQUARIOLOGIE",16,11536
19818,3,"ENCADREMENT:EPREUVE INTEGREE DE LA SECTION:AQUARIOLOGIE",4,11536
19819,1,"AQUARIUMS MARINS",32,11537
19820,2,"BASSINS DE JARDIN",16,11537
19821,3,"AQUARIOLOGIE : PRATIQUE",24,11537
19822,4,AUTONOMIE,18,11537
19822,4,AUTONOMIE,18,36248
19822,4,AUTONOMIE,18,36177
19822,4,AUTONOMIE,18,14214
19822,4,AUTONOMIE,18,14377
19822,4,AUTONOMIE,18,14221
19822,4,AUTONOMIE,18,38285
19822,4,AUTONOMIE,18,17430
19822,4,AUTONOMIE,18,14596
19822,4,AUTONOMIE,18,14725
19822,4,AUTONOMIE,18,14704
19822,4,AUTONOMIE,18,14595
19822,4,AUTONOMIE,18,14587
19822,4,AUTONOMIE,18,14586
19822,4,AUTONOMIE,18,14581
19822,4,AUTONOMIE,18,14580
19822,4,AUTONOMIE,18,17327
19822,4,AUTONOMIE,18,18148
19822,4,AUTONOMIE,18,18926
19822,4,AUTONOMIE,18,18918
19822,4,AUTONOMIE,18,18752
19822,4,AUTONOMIE,18,17940
19822,4,AUTONOMIE,18,14823
19822,4,AUTONOMIE,18,12897
19822,4,AUTONOMIE,18,12297
19822,4,AUTONOMIE,18,43392
19822,4,AUTONOMIE,18,43391
19822,4,AUTONOMIE,18,16558
19822,4,AUTONOMIE,18,16554
19822,4,AUTONOMIE,18,18364
19822,4,AUTONOMIE,18,35709
19822,4,AUTONOMIE,18,33503
19822,4,AUTONOMIE,18,35867
19823,1,TERRARIUMS,16,11538
19824,2,"AQUARIOLOGIE : PRATIQUE",8,11538
19825,1,"BIOSECURITE ET ANIMAUX TRANSGENIQUES",10,11539
19826,2,"BIOSECURITE ET PLANTES TRANSGENIQUES",10,11539
19827,3,"BIOSECURITE-MICRO-ORGANISMES GENETIQUEMENT MODIF-DETEC D'OGM",10,11539
19828,4,"BIOSECURITE ET THERAPIE GENETIQUE",10,11539
19829,5,"NOTIONS GENERALES DE BIOSECU:CONFINEMENTS ET BONNES PRATIQUE",20,11539
19830,6,"BIOSECURITE ET LEGISLATION",3,11539
19831,7,BIOTERRORISME,2,11539
19832,8,"BIOSECURITE ET AGENTS TRANSMISSIBLES NON CONVENTIONNELS",10,11539
19833,9,"BIOSECURITE EN INDUSTRIE",15,11539
19834,10,"COMMUNICATION DE L'INFORMATION : RISK MANAGEMENT",10,11539
19835,11,"LABORATOIRE DE BIOSECURITE",10,11539
19836,12,AUTONOMIE,10,11539
19837,1,"MOTIVATION  GESTION ENVIRONNEMENT",4,11540
19838,2,"ORGANISATION INSTITIONS & ADMINISTRATION",7,11540
19839,3,"RESSOURCES & MILIEUX NATURELS",14,11540
19840,4,"AMENAGEMENT DU TERRITOIRE",14,11540
19840,4,"AMENAGEMENT DU TERRITOIRE",14,11541
19841,5,"REGIME DES AUTORISATIONS",20,11541
19841,5,"REGIME DES AUTORISATIONS",20,11540
19842,6,L'AIR,36,11540
19842,6,L'AIR,36,11541
19843,7,L'EAU,36,11541
19843,7,L'EAU,36,11540
19844,8,"LE SOL ET SOUS SOL",36,11540
19845,9,"LES DECHETS",38,11540
19845,9,"LES DECHETS",38,11541
19846,10,"LE BRUIT",14,11541
19846,10,"LE BRUIT",14,11540
19847,11,"LES VIBRATIONS",14,11540
19847,11,"LES VIBRATIONS",14,11541
19848,12,"LES SUBSTANCES DANGEREUSES",22,11541
19848,12,"LES SUBSTANCES DANGEREUSES",22,11540
19849,13,"LES RADIATIONS IONISANTES",7,11540
19849,13,"LES RADIATIONS IONISANTES",7,11541
19850,14,"LES RISQUES DIVERS(INCENDIE,...)",7,11540
19851,15,"L'ANALYSE DES RISQUES",4,11540
19851,15,"L'ANALYSE DES RISQUES",4,11541
19852,16,"AUDIT EN ENVIRONNEMENT",3,11541
19852,16,"AUDIT EN ENVIRONNEMENT",3,11540
19853,17,MAINTENANCE,4,11540
19853,17,MAINTENANCE,4,11541
19854,1,"MOTIVATION GESTION DE L'ENVIRONNEMENT",4,11541
19855,2,"ORGANISATION INSTITUTION. ET ADMINISTRATIVE",7,11541
19856,3,"RESSOURCES ET MILIEUX NATURELS",14,11541
19857,8,"LE SOL ET LE SOUS SOL",36,11541
19858,14,"LES RISQUES DIVERS (INCENDIE,...)",7,11541
19859,1,ECO-SYSTEMES,18,11542
19859,1,ECO-SYSTEMES,18,11543
19860,2,"DROIT EN ENVIRONNEMENT & AMENAGEMENT DU TERRITOIRE",20,11542
19861,3,"PSYCHO-SOCIOLOGIE DE L'ENVIRONNEMENT",30,11542
19861,3,"PSYCHO-SOCIOLOGIE DE L'ENVIRONNEMENT",30,11543
19862,2,"DROIT EN ENVIRONNEMENT&AMENAGEMENT DU TERRITOIRE",20,11543
19863,1,"ELABORATION DE BILANS & AUDITS ENVIRONNEMENT",10,11544
19864,2,AIR,12,11545
19864,2,AIR,12,11544
19865,3,EAU,16,11544
19865,3,EAU,16,11545
19866,4,SOL,12,11545
19866,4,SOL,12,11544
19867,5,BIO-DIVERSITE,12,11544
19867,5,BIO-DIVERSITE,12,11545
19868,6,DECHETS,16,11545
19868,6,DECHETS,16,11544
19869,7,"BRUITS ET VIBRATIONS",10,11544
19869,7,"BRUITS ET VIBRATIONS",10,11545
19870,8,"ENERGIES ET TRANSPORTS",16,11545
19870,8,"ENERGIES ET TRANSPORTS",16,11544
19871,1,"ELABORATION BILANS&AUDITS MATIERE ENVIRO(OBJ&METH)",10,11545
19872,1,"ECONOMIE ET ENVIRONNEMENT",16,11546
19872,1,"ECONOMIE ET ENVIRONNEMENT",16,11547
19873,2,"POLITIQUE & INSTITUTIONS SPECIALISEES ENVIRONNE",20,11546
19874,3,"SEMIN. LEGISLATION ENVIRON & AMENAGEM TERRITOIRE",16,11546
19875,4,"ELABORATION BILANS & AUDITS ENVIRONNEMENT",20,11546
19876,2,"POLITIQUE&INSTITUTIONS SPECIALISE MATIERE ENVIRONT",20,11547
19877,3,"SEMINAIRE LEGISLATION MATIERE ENVIRONT&AMENAG TERR",16,11547
19878,4,"ELABORAT BILANS&AUDITS MATIERE ENVIRONT(INTEG&APP)",20,11547
19879,1,"SYSTEME ENVIRONNEMENTAL ET DEVELOPPEMENT DURABLE",15,11548
19880,2,"DROIT EN MATIERE D'ENVIRONNEMENT",15,11548
19881,3,"METH SPEC DE VALORISATION ET DE GESTION DE L'ENVIRONNEMENT",18,11548
19882,1,PEDOLOGIE,14,11549
19882,1,PEDOLOGIE,14,11550
19883,2,FERTILISATION,18,11549
19883,2,FERTILISATION,18,11550
19884,3,"LABO DE FERTILISATION",8,11549
19885,4,AUTONOMIE,10,11549
19885,4,AUTONOMIE,10,38272
19885,4,AUTONOMIE,10,42982
19885,4,AUTONOMIE,10,38271
19885,4,AUTONOMIE,10,37249
19885,4,AUTONOMIE,10,37887
19885,4,AUTONOMIE,10,38149
19885,4,AUTONOMIE,10,38155
19885,4,AUTONOMIE,10,38061
19885,4,AUTONOMIE,10,37884
19885,4,AUTONOMIE,10,37841
19885,4,AUTONOMIE,10,37866
19885,4,AUTONOMIE,10,37865
19885,4,AUTONOMIE,10,37843
19885,4,AUTONOMIE,10,11550
19885,4,AUTONOMIE,10,17134
19885,4,AUTONOMIE,10,14808
19885,4,AUTONOMIE,10,14599
19885,4,AUTONOMIE,10,12479
19885,4,AUTONOMIE,10,14017
19885,4,AUTONOMIE,10,14164
19885,4,AUTONOMIE,10,13921
19885,4,AUTONOMIE,10,17455
19885,4,AUTONOMIE,10,17374
19885,4,AUTONOMIE,10,17386
19885,4,AUTONOMIE,10,17385
19885,4,AUTONOMIE,10,17768
19885,4,AUTONOMIE,10,17792
19885,4,AUTONOMIE,10,17795
19885,4,AUTONOMIE,10,17783
19885,4,AUTONOMIE,10,17729
19885,4,AUTONOMIE,10,13032
19885,4,AUTONOMIE,10,35814
19885,4,AUTONOMIE,10,35913
19885,4,AUTONOMIE,10,35914
19885,4,AUTONOMIE,10,35329
19885,4,AUTONOMIE,10,18711
19885,4,AUTONOMIE,10,32973
19885,4,AUTONOMIE,10,35742
19885,4,AUTONOMIE,10,35695
19886,3,"LABORATOIRE DE FERTILISATION",8,11550
19887,1,"BIOAGRESSEURS DES VEGETAUX",20,11552
19887,1,"BIOAGRESSEURS DES VEGETAUX",20,35135
19887,1,"BIOAGRESSEURS DES VEGETAUX",20,11551
19888,2,"LABO DE BIOAGRESSEURS DES VEGETAUX",28,11551
19888,2,"LABO DE BIOAGRESSEURS DES VEGETAUX",28,35135
19889,2,"LABORATOIRE DE BIOAGRESSEURS DES VEGETAUX",28,11552
19890,1,"AGRONOMIE : PHYTOLICENCE P1",10,11553
19890,1,"AGRONOMIE : PHYTOLICENCE P1",10,35136
19891,2,"PRATIQUE PROFESSIONNELLE AGRONOMIE : PHYTOLICENCE P1",6,35136
19891,2,"PRATIQUE PROFESSIONNELLE AGRONOMIE : PHYTOLICENCE P1",6,11553
19892,1,"AGRONOMIE : PHYTOLICENCE P2",48,11554
19893,2,"PRATIQUE PROFESSIONNELLE AGRONOMIE : PHYTOLICENCE P2",16,11554
19894,1,"AGRONOMIE : PHYTOLICENCE P3",76,11555
19895,2,"PRATIQUE PROFESSIONNELLE AGRONOMIE : PHYTOLICENCE P3",36,11555
19896,1,ECOLOGIE,20,11556
19897,2,"TRAITEMENT DES DECHETS SOLIDES",12,11556
19898,3,"PROBLEMATIQUE DE L'EPURATION DES EAUX",20,11556
19899,4,"LABORATOIRE D'ANALYSE DES EAUX",44,11556
19900,1,"TRAITEMENT DES EAUX : THEORIE",80,11557
19901,2,"TRAITEMENT DES EAUX : LABORATOIRE",140,11557
19902,1,"AMENAGEMENT DU TERRITOIRE",20,11558
19903,2,"DROIT EN MATIERE D'AMENAGEMENT DU TERRITOIRE",20,11558
19904,3,"METHODOLOGIE SPECIALE EN MATIERE D'AMENAGEMENT DU TERRITOIRE",24,11558
19905,1,"METHODOLOGIE SPECIALE DE L'AMENAGEMENT DU TERRITOIRE",24,11559
19906,1,"AMENAGEMENT DU TERRITOIRE",36,11560
19907,2,ENVIRONNEMENT,36,11560
19908,1,ENVIRONNEMENT,20,11561
19909,2,"PROCESSUS DE GESTION DES DECHETS",20,11561
19910,3,"GESTION DES FORETS ET GESTION AGRICOLE ET PISCICOLE",20,11561
19911,4,"ACTEURS ET PROCESSUS DE DEVELOPPEMENT DURABLE",20,11561
19912,1,"GESTION DE L'ENVIRONNEMENT",32,11562
19913,1,"LABORATOIRE D'ECOSYSTEMES",36,11563
19913,1,"LABORATOIRE D'ECOSYSTEMES",36,12494
19914,2,"LABORATOIRE DE POLLUTIONS PHYSICO-CHIMIQUES ET RENDE ENERGET",76,11563
19915,1,"AMENAGEMENT DES TERRITOIRES NON URBANISES",32,11564
19915,1,"AMENAGEMENT DES TERRITOIRES NON URBANISES",32,12495
19916,2,URBANISMES,32,11564
19917,3,"TRANSPORT ET MOBILITE",32,11564
19917,3,"TRANSPORT ET MOBILITE",32,12495
19918,1,"RECHERCHE LEGISLATIVE EN MATIERE D'ENVIRONNEMENT",24,12496
19918,1,"RECHERCHE LEGISLATIVE EN MATIERE D'ENVIRONNEMENT",24,11565
19919,2,"ENJEUX ECONOMIQUES DES POLITIQUES D'ENVIRONNEMENT",40,11565
19919,2,"ENJEUX ECONOMIQUES DES POLITIQUES D'ENVIRONNEMENT",40,12496
19920,1,"METHODOLOGIE SPECIALE : ETUDES DE CAS",80,12497
19920,1,"METHODOLOGIE SPECIALE : ETUDES DE CAS",80,11566
19921,1,"PRESTATION ETUDIANT (ACTI PROF DE FORM)",120,11567
19921,1,"PRESTATION ETUDIANT (ACTI PROF DE FORM)",120,14552
19922,2,"ENCADRE DES ACT PROF DE FOR : BAC DE SPE - CONSEILLER EN ENV",20,11567
19923,1,"PRESTATION ETUDIANT (EI)",100,11568
19923,1,"PRESTATION ETUDIANT (EI)",100,14576
19923,1,"PRESTATION ETUDIANT (EI)",100,14783
19923,1,"PRESTATION ETUDIANT (EI)",100,14577
19923,1,"PRESTATION ETUDIANT (EI)",100,13993
19923,1,"PRESTATION ETUDIANT (EI)",100,14548
19923,1,"PRESTATION ETUDIANT (EI)",100,14547
19923,1,"PRESTATION ETUDIANT (EI)",100,13992
19923,1,"PRESTATION ETUDIANT (EI)",100,13989
19923,1,"PRESTATION ETUDIANT (EI)",100,13988
19923,1,"PRESTATION ETUDIANT (EI)",100,12499
19923,1,"PRESTATION ETUDIANT (EI)",100,19163
19923,1,"PRESTATION ETUDIANT (EI)",100,19005
19923,1,"PRESTATION ETUDIANT (EI)",100,18827
19923,1,"PRESTATION ETUDIANT (EI)",100,18245
19923,1,"PRESTATION ETUDIANT (EI)",100,18297
19923,1,"PRESTATION ETUDIANT (EI)",100,18295
19923,1,"PRESTATION ETUDIANT (EI)",100,18276
19923,1,"PRESTATION ETUDIANT (EI)",100,18275
19923,1,"PRESTATION ETUDIANT (EI)",100,18244
19923,1,"PRESTATION ETUDIANT (EI)",100,17628
19923,1,"PRESTATION ETUDIANT (EI)",100,17650
19923,1,"PRESTATION ETUDIANT (EI)",100,17627
19923,1,"PRESTATION ETUDIANT (EI)",100,11679
19924,2,"PREPA DE L'EI DE LA SECT : BAC DE SPE : CONSEILLER EN ENVIRO",16,11568
19925,3,"EI DE LA SECTION : BAC DE SPE : CONSEILLER EN ENVIRONNEMENT",4,11568
19926,1,"AMENAGEMENT DU TERRITOIREET ENVIRONNEMENT",30,11569
19927,2,"METHODOLOGIE SPECIALE",15,11569
19928,1,SCIENCES,32,11570
19929,2,"SCIENCES NATURELLES",96,11570
19930,3,"ETUDE DU MILIEU",48,11570
19931,4,"ECOLOGIE GENERALE ET APPLIQUEE",48,11570
19932,5,AUTONOMIE,56,11570
19932,5,AUTONOMIE,56,12729
19932,5,AUTONOMIE,56,18124
19932,5,AUTONOMIE,56,35327
19932,5,AUTONOMIE,56,35260
19932,5,AUTONOMIE,56,35781
19933,1,"PHYSIOLOGIE ANIMALE",50,11571
19934,2,"CONNAISSANCE,SELECTION ET AMELIORATION DES ANIMAUX D'ELEVAGE",30,11571
19935,3,"NUTRITION ET REPRODUCTION ANIMALE",32,11571
19936,1,"ZOOTECHNIE SPECIFIQUE",112,11572
19936,1,"ZOOTECHNIE SPECIFIQUE",112,11573
19937,2,AUTONOMIE,28,11572
19937,2,AUTONOMIE,28,14573
19937,2,AUTONOMIE,28,14810
19937,2,AUTONOMIE,28,14814
19937,2,AUTONOMIE,28,14802
19937,2,AUTONOMIE,28,14572
19937,2,AUTONOMIE,28,35962
19937,2,AUTONOMIE,28,36242
19937,2,AUTONOMIE,28,35149
19937,2,AUTONOMIE,28,34031
19937,2,AUTONOMIE,28,34030
19937,2,AUTONOMIE,28,12667
19937,2,AUTONOMIE,28,12616
19937,2,AUTONOMIE,28,12615
19937,2,AUTONOMIE,28,12544
19937,2,AUTONOMIE,28,12555
19937,2,AUTONOMIE,28,14990
19937,2,AUTONOMIE,28,11573
19937,2,AUTONOMIE,28,12013
19937,2,AUTONOMIE,28,11600
19937,2,AUTONOMIE,28,11599
19937,2,AUTONOMIE,28,18384
19937,2,AUTONOMIE,28,18735
19937,2,AUTONOMIE,28,18736
19937,2,AUTONOMIE,28,18560
19937,2,AUTONOMIE,28,18382
19937,2,AUTONOMIE,28,13400
19938,1,"PRESTATIONS ETUDIANT (EPREUVE INTEGREE)",8,11574
19939,2,ENCADREMENT,8,11574
19939,2,ENCADREMENT,8,17978
19939,2,ENCADREMENT,8,18779
19939,2,ENCADREMENT,8,17921
19939,2,ENCADREMENT,8,17828
19939,2,ENCADREMENT,8,17331
19939,2,ENCADREMENT,8,17311
19939,2,ENCADREMENT,8,37753
19939,2,ENCADREMENT,8,38085
19939,2,ENCADREMENT,8,11732
19939,2,ENCADREMENT,8,11731
19939,2,ENCADREMENT,8,35811
19939,2,ENCADREMENT,8,35808
19940,1,"CONNAISSANCE DU CHEVAL",64,11575
19941,2,"TRAVAUX PRATIQUES éQUINS",128,11575
19942,3,AUTONOMIE,48,11575
19942,3,AUTONOMIE,48,35955
19942,3,AUTONOMIE,48,33957
19942,3,AUTONOMIE,48,34341
19942,3,AUTONOMIE,48,33613
19942,3,AUTONOMIE,48,36008
19942,3,AUTONOMIE,48,35173
19942,3,AUTONOMIE,48,12470
19942,3,AUTONOMIE,48,12675
19942,3,AUTONOMIE,48,12674
19942,3,AUTONOMIE,48,12468
19942,3,AUTONOMIE,48,12455
19942,3,AUTONOMIE,48,38300
19942,3,AUTONOMIE,48,17944
19942,3,AUTONOMIE,48,17842
19942,3,AUTONOMIE,48,14603
19942,3,AUTONOMIE,48,17853
19942,3,AUTONOMIE,48,37586
19942,3,AUTONOMIE,48,37333
19942,3,AUTONOMIE,48,37339
19942,3,AUTONOMIE,48,11576
19942,3,AUTONOMIE,48,12328
19942,3,AUTONOMIE,48,12332
19942,3,AUTONOMIE,48,12402
19942,3,AUTONOMIE,48,12401
19942,3,AUTONOMIE,48,12351
19942,3,AUTONOMIE,48,12349
19942,3,AUTONOMIE,48,12135
19942,3,AUTONOMIE,48,12229
19942,3,AUTONOMIE,48,12137
19942,3,AUTONOMIE,48,12136
19942,3,AUTONOMIE,48,11811
19942,3,AUTONOMIE,48,13507
19942,3,AUTONOMIE,48,13863
19942,3,AUTONOMIE,48,12977
19942,3,AUTONOMIE,48,13132
19942,3,AUTONOMIE,48,12979
19942,3,AUTONOMIE,48,13821
19942,3,AUTONOMIE,48,13820
19942,3,AUTONOMIE,48,13818
19942,3,AUTONOMIE,48,13810
19942,3,AUTONOMIE,48,13817
19942,3,AUTONOMIE,48,13815
19942,3,AUTONOMIE,48,13814
19942,3,AUTONOMIE,48,13812
19942,3,AUTONOMIE,48,13808
19942,3,AUTONOMIE,48,13807
19942,3,AUTONOMIE,48,13777
19942,3,AUTONOMIE,48,13798
19942,3,AUTONOMIE,48,13801
19942,3,AUTONOMIE,48,13654
19942,3,AUTONOMIE,48,13663
19942,3,AUTONOMIE,48,13643
19942,3,AUTONOMIE,48,13506
19942,3,AUTONOMIE,48,35628
19942,3,AUTONOMIE,48,35544
19942,3,AUTONOMIE,48,35479
19942,3,AUTONOMIE,48,35478
19943,1,"ETUDE DU MILIEU EQUESTRE",64,11576
19944,2,"TRAVAUX PRATIQUES EQUINS",128,11576
19945,1,"PRESTATIONS ETUDIANT (STAGE)",40,11577
19945,1,"PRESTATIONS ETUDIANT (STAGE)",40,17706
19945,1,"PRESTATIONS ETUDIANT (STAGE)",40,14800
19945,1,"PRESTATIONS ETUDIANT (STAGE)",40,17527
19945,1,"PRESTATIONS ETUDIANT (STAGE)",40,18376
19946,2,ENCADREMENT,40,35876
19946,2,ENCADREMENT,40,17483
19946,2,ENCADREMENT,40,37306
19946,2,ENCADREMENT,40,37886
19946,2,ENCADREMENT,40,37888
19946,2,ENCADREMENT,40,37876
19946,2,ENCADREMENT,40,37878
19946,2,ENCADREMENT,40,37797
19946,2,ENCADREMENT,40,11577
19946,2,ENCADREMENT,40,12232
19946,2,ENCADREMENT,40,11589
19946,2,ENCADREMENT,40,11585
19947,1,"ELABORATION DES PISTES",16,11578
19948,2,"TRAVAUX PRATIQUES DE CONSTRUCTION DES PISTES",124,11578
19949,1,"PRESTATION ETUDIANT",60,11579
19949,1,"PRESTATION ETUDIANT",60,17571
19949,1,"PRESTATION ETUDIANT",60,37581
19949,1,"PRESTATION ETUDIANT",60,38264
19949,1,"PRESTATION ETUDIANT",60,38255
19949,1,"PRESTATION ETUDIANT",60,38250
19949,1,"PRESTATION ETUDIANT",60,37639
19949,1,"PRESTATION ETUDIANT",60,37624
19949,1,"PRESTATION ETUDIANT",60,11655
19949,1,"PRESTATION ETUDIANT",60,11586
19949,1,"PRESTATION ETUDIANT",60,16566
19949,1,"PRESTATION ETUDIANT",60,13555
19949,1,"PRESTATION ETUDIANT",60,13402
19949,1,"PRESTATION ETUDIANT",60,13419
19949,1,"PRESTATION ETUDIANT",60,13420
19949,1,"PRESTATION ETUDIANT",60,35587
19949,1,"PRESTATION ETUDIANT",60,35175
19949,1,"PRESTATION ETUDIANT",60,35263
19949,1,"PRESTATION ETUDIANT",60,17976
19949,1,"PRESTATION ETUDIANT",60,18004
19949,1,"PRESTATION ETUDIANT",60,18641
19949,1,"PRESTATION ETUDIANT",60,19103
19950,2,"PREPARATION DE L'EPREUVE INTEGREE DE LA SECTION",10,18438
19950,2,"PREPARATION DE L'EPREUVE INTEGREE DE LA SECTION",10,13555
19950,2,"PREPARATION DE L'EPREUVE INTEGREE DE LA SECTION",10,11586
19950,2,"PREPARATION DE L'EPREUVE INTEGREE DE LA SECTION",10,11579
19950,2,"PREPARATION DE L'EPREUVE INTEGREE DE LA SECTION",10,16601
19950,2,"PREPARATION DE L'EPREUVE INTEGREE DE LA SECTION",10,13707
19951,3,"PREPARATION DE L'EPREUVE INTEGREE DE LA SECTION",10,11579
19951,3,"PREPARATION DE L'EPREUVE INTEGREE DE LA SECTION",10,11586
19952,4,"EPREUVE INTEGREE DE LA SECTION",10,11586
19952,4,"EPREUVE INTEGREE DE LA SECTION",10,11579
19953,5,"EPREUVE INTEGREE DE LA SECTION",10,11579
19953,5,"EPREUVE INTEGREE DE LA SECTION",10,12356
19953,5,"EPREUVE INTEGREE DE LA SECTION",10,11586
19954,1,"HIPPOTECHNIE GENERALE",40,11580
19955,2,"TRAVAUX PRATIQUES D'HIPPOTECHNIE",24,11580
19956,1,HIPPOLOGIE,40,11581
19957,2,"TRAVAUX PRATIQUES D'HIPPOLOGIE",60,11581
19958,1,"TRAVAUX PRATIQUES",128,11582
19958,1,"TRAVAUX PRATIQUES",128,11587
19958,1,"TRAVAUX PRATIQUES",128,11588
19958,1,"TRAVAUX PRATIQUES",128,11584
19959,1,"LEGISLATION EQUESTRE",32,11583
19960,1,"PRESTATION ETUDIANT",240,11589
19960,1,"PRESTATION ETUDIANT",240,14141
19960,1,"PRESTATION ETUDIANT",240,14416
19960,1,"PRESTATION ETUDIANT",240,35215
19960,1,"PRESTATION ETUDIANT",240,35876
19960,1,"PRESTATION ETUDIANT",240,36030
19960,1,"PRESTATION ETUDIANT",240,37776
19960,1,"PRESTATION ETUDIANT",240,36258
19960,1,"PRESTATION ETUDIANT",240,36188
19960,1,"PRESTATION ETUDIANT",240,38252
19960,1,"PRESTATION ETUDIANT",240,38267
19960,1,"PRESTATION ETUDIANT",240,38257
19960,1,"PRESTATION ETUDIANT",240,38117
19960,1,"PRESTATION ETUDIANT",240,12376
19960,1,"PRESTATION ETUDIANT",240,12347
19960,1,"PRESTATION ETUDIANT",240,11669
19960,1,"PRESTATION ETUDIANT",240,11585
19960,1,"PRESTATION ETUDIANT",240,16503
19961,2,"PREPA EI DE LA SECTION",16,11590
19961,2,"PREPA EI DE LA SECTION",16,34034
19961,2,"PREPA EI DE LA SECTION",16,34310
19962,3,"EI DE LA SECTION",4,34034
19962,3,"EI DE LA SECTION",4,35145
19962,3,"EI DE LA SECTION",4,11590
19962,3,"EI DE LA SECTION",4,16515
19963,1,"ANATOMIE DU PIED BOVIN",10,11591
19964,2,"BIOMECANIQUE DE L'EXTREMITE DIGITEE",4,11591
19965,3,"PARAGE DU PIED BOVIN",10,11591
19966,4,BIOSECURITE,10,11591
19967,5,"TRAVAIL PRATIQUE DE PARAGE DE PIED BOVIN",30,11591
19968,6,AUTONOMIE,16,11591
19968,6,AUTONOMIE,16,14339
19968,6,AUTONOMIE,16,17315
19968,6,AUTONOMIE,16,17567
19968,6,AUTONOMIE,16,17560
19968,6,AUTONOMIE,16,14882
19968,6,AUTONOMIE,16,14883
19969,1,"PHYSIOLOGIE DES ANIMAUX DE COMPAGNIE",96,11592
19970,1,"SYSTEMATIQUE ET EXTERIEUR",32,11593
19971,2,"ENCADREMENT STAGE OBS SECT ""ASS VETERINAIRE""",10,11594
19972,1,"ACTIVITES LIEES A LA PRATIQUE VETERINAIRE",96,11595
19973,1,"PRESTATION ETUDIANT (STAGE)",160,11596
19973,1,"PRESTATION ETUDIANT (STAGE)",160,35147
19973,1,"PRESTATION ETUDIANT (STAGE)",160,36050
19973,1,"PRESTATION ETUDIANT (STAGE)",160,35325
